HHID,Home,Urb,Comp,Child,Day,SEC,NumCars,FEV,PHEV,EV,Age,Driver,Gender,Wstat,pAge,pDriver,pGender,pWstat
180451,5701,1,4,0,0,2,2,false,false,false,2,true,1,0,2,true,0,0
180453,5701,1,4,0,0,2,2,false,false,false,2,true,1,0,2,true,0,0
180455,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,false,0,0
180454,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,false,0,0
180456,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180459,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180457,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180458,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180462,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180460,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180461,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180463,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180464,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180465,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180466,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180468,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180467,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180470,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180471,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180469,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180472,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180473,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,2,true,0,0
180474,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180475,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180476,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180477,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180478,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180479,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180480,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180481,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180482,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180483,5701,1,4,0,0,3,2,false,false,false,2,true,1,0,2,true,0,0
180484,5701,1,4,0,0,0,0,false,false,false,3,false,1,0,2,false,0,0
180486,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,2,false,0,0
180485,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,2,false,0,0
180487,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,2,true,0,0
180490,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,2,true,0,0
180489,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,2,true,0,0
180488,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,2,true,0,0
180492,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,2,false,0,0
180491,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,2,true,0,0
180493,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,false,0,0
180494,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,false,0,0
180496,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,false,0,0
180495,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,false,0,0
180497,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,false,0,0
180498,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180499,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180500,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180501,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180502,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180505,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180503,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180504,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180507,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180506,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180508,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,2,true,0,0
180510,5701,1,4,0,0,2,0,false,false,false,3,false,1,0,2,false,0,0
180509,5701,1,4,0,0,1,2,false,false,false,3,true,1,0,2,true,0,0
180512,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,false,0,0
180511,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,false,0,0
180514,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,true,0,0
180513,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,true,0,0
180515,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,true,0,0
180517,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,true,0,0
180516,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,true,0,0
180518,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,true,0,0
180519,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,true,0,0
180520,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,2,true,0,0
180521,5701,1,4,0,0,2,2,false,false,false,3,true,1,0,2,true,0,0
180522,5701,1,4,0,0,2,2,false,false,false,3,true,1,0,2,true,0,0
180523,5701,1,4,0,0,2,2,false,false,false,3,true,1,0,2,true,0,0
180524,5701,1,4,0,0,2,2,false,false,false,3,true,1,0,2,true,0,0
180526,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,2,false,0,0
180525,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,2,false,0,0
180528,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,2,true,0,0
180527,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,2,true,0,0
180529,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,2,true,0,0
180532,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,2,true,0,0
180531,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,2,true,0,0
180530,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,2,true,0,0
180533,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,2,true,0,0
180534,5701,1,4,0,0,1,0,false,false,false,2,false,1,0,3,false,0,0
180535,5701,1,4,0,0,1,0,false,false,false,2,true,1,0,3,false,0,0
180537,5701,1,4,0,0,1,1,false,false,false,2,true,1,0,3,true,0,0
180536,5701,1,4,0,0,1,1,false,false,false,2,true,1,0,3,false,0,0
180538,5701,1,4,0,0,1,1,false,false,false,2,true,1,0,3,true,0,0
180539,5701,1,4,0,0,1,1,false,false,false,2,true,1,0,3,true,0,0
180540,5701,1,4,0,0,2,1,false,false,false,2,true,1,0,3,false,0,0
180541,5701,1,4,0,0,2,1,false,false,false,2,true,1,0,3,false,0,0
180542,5701,1,4,0,0,2,1,false,false,false,2,true,1,0,3,true,0,0
180543,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,3,false,0,0
180545,5701,1,4,0,0,0,0,false,false,false,3,false,1,0,3,false,0,0
180544,5701,1,4,0,0,3,1,false,false,false,2,true,1,0,3,true,0,0
180546,5701,1,4,0,0,0,0,false,false,false,3,false,1,0,3,false,0,0
180548,5701,1,4,0,0,0,0,false,false,false,3,true,1,0,3,false,0,0
180547,5701,1,4,0,0,0,0,false,false,false,3,false,1,0,3,false,0,0
180549,5701,1,4,0,0,0,0,false,false,false,3,true,1,0,3,true,0,0
180550,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180551,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180553,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180552,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180554,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180555,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180557,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180556,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180559,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180558,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180560,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180562,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180563,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180561,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180564,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180565,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180566,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180567,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180568,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,false,0,0
180569,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180570,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180571,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180572,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180573,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180574,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180576,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180577,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180575,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180578,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180581,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,3,false,0,0
180579,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,3,true,0,0
180580,5701,1,4,0,0,0,2,false,false,false,3,true,1,0,3,true,0,0
180583,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,3,false,0,0
180582,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,3,false,0,0
180584,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,3,false,0,0
180585,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,3,false,0,0
180586,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,3,false,0,0
180587,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,3,false,0,0
180588,5701,1,4,0,0,1,0,false,false,false,3,true,1,0,3,false,0,0
180589,5701,1,4,0,0,1,0,false,false,false,3,true,1,0,3,true,0,0
180590,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180591,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180592,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180593,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180594,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180595,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180596,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180598,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180597,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180601,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180599,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180600,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180604,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180603,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180602,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180605,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180606,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180608,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180607,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180609,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180610,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180611,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180612,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180613,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180614,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180615,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180616,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,false,0,0
180617,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180618,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180619,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180620,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180621,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180623,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180622,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180624,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180626,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180625,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180628,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180627,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180629,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180630,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180631,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180634,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180632,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180633,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180635,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180637,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180636,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180638,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180640,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180639,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180641,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180642,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180643,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180644,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180646,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180645,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,3,true,0,0
180647,5701,1,4,0,0,1,2,false,false,false,3,true,1,0,3,true,0,0
180649,5701,1,4,0,0,2,0,false,false,false,3,false,1,0,3,false,0,0
180648,5701,1,4,0,0,1,2,false,false,false,3,true,1,0,3,true,0,0
180651,5701,1,4,0,0,2,0,false,false,false,3,true,1,0,3,false,0,0
180650,5701,1,4,0,0,2,0,false,false,false,3,false,1,0,3,false,0,0
180652,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180654,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180653,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180655,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180658,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180656,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180657,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180660,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180659,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180661,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180662,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180663,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180664,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,false,0,0
180665,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180667,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180666,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180668,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180669,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180670,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180671,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180674,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180673,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180672,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180676,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180675,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180677,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180678,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180680,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180679,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180681,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180683,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180682,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180686,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180685,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180684,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180687,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180689,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180688,5701,1,4,0,0,2,1,false,false,false,3,true,1,0,3,true,0,0
180690,5701,1,4,0,0,2,2,false,false,false,3,true,1,0,3,true,0,0
180692,5701,1,4,0,0,3,0,false,false,false,3,false,1,0,3,false,0,0
180691,5701,1,4,0,0,2,2,false,false,false,3,true,1,0,3,true,0,0
180693,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,false,0,0
180694,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,false,0,0
180697,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,false,0,0
180695,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,false,0,0
180696,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,false,0,0
180699,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180698,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,false,0,0
180700,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180701,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180702,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180703,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180704,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180705,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180706,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180707,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180708,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180709,5701,1,4,0,0,3,1,false,false,false,3,true,1,0,3,true,0,0
180710,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,3,true,0,0
180711,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,3,true,0,0
180713,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,3,true,0,0
180712,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,3,true,0,0
180714,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,3,true,0,0
180715,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,3,true,0,0
180716,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,3,true,0,0
180717,5701,1,4,0,0,3,2,false,false,false,3,true,1,0,3,true,0,0
180719,5701,1,4,0,0,0,0,false,false,false,4,false,1,0,3,false,0,0
180718,5701,1,4,0,0,0,0,false,false,false,4,false,1,0,3,false,0,0
180720,5701,1,4,0,0,0,0,false,false,false,4,true,1,0,3,false,0,0
180721,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,3,false,0,0
180723,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,3,false,0,0
180722,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,3,false,0,0
180724,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,3,false,0,0
180726,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,3,false,0,0
180725,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,3,true,0,0
180727,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,3,false,0,0
180728,5701,1,4,0,0,1,0,false,false,false,4,true,1,0,3,false,0,0
180730,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,false,0,0
180729,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,false,0,0
180731,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,false,0,0
180733,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,false,0,0
180732,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,false,0,0
180734,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,false,0,0
180735,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,true,0,0
180736,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,true,0,0
180738,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,true,0,0
180737,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,true,0,0
180739,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,true,0,0
180740,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,true,0,0
180741,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,3,true,0,0
180742,5701,1,4,0,0,2,0,false,false,false,4,false,1,0,3,false,0,0
180743,5701,1,4,0,0,2,1,false,false,false,4,true,1,0,3,false,0,0
180745,5701,1,4,0,0,2,1,false,false,false,4,true,1,0,3,true,0,0
180744,5701,1,4,0,0,2,1,false,false,false,4,true,1,0,3,false,0,0
180746,5701,1,4,0,0,2,1,false,false,false,4,true,1,0,3,true,0,0
180747,5701,1,4,0,0,2,1,false,false,false,4,true,1,0,3,true,0,0
180749,5701,1,4,0,0,3,1,false,false,false,4,true,1,0,3,false,0,0
180748,5701,1,4,0,0,2,1,false,false,false,4,true,1,0,3,true,0,0
180750,5701,1,4,0,0,3,1,false,false,false,4,true,1,0,3,true,0,0
180751,5701,1,4,0,0,3,1,false,false,false,4,true,1,0,3,true,0,0
180752,5701,1,4,0,0,3,1,false,false,false,4,true,1,0,3,true,0,0
180754,5701,1,4,0,0,0,1,false,false,false,3,true,1,0,4,false,0,0
180753,5701,1,4,0,0,3,2,false,false,false,4,true,1,0,3,true,0,0
180755,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,4,false,0,0
180756,5701,1,4,0,0,1,0,false,false,false,3,false,1,0,4,false,0,0
180757,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,4,false,0,0
180758,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,4,false,0,0
180760,5701,1,4,0,0,0,0,false,false,false,4,false,1,0,4,false,0,0
180759,5701,1,4,0,0,1,1,false,false,false,3,true,1,0,4,true,0,0
180761,5701,1,4,0,0,0,0,false,false,false,4,false,1,0,4,false,0,0
180762,5701,1,4,0,0,0,0,false,false,false,4,false,1,0,4,false,0,0
180763,5701,1,4,0,0,0,0,false,false,false,4,false,1,0,4,false,0,0
180764,5701,1,4,0,0,0,0,false,false,false,4,false,1,0,4,false,0,0
180765,5701,1,4,0,0,0,0,false,false,false,4,true,1,0,4,false,0,0
180766,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,4,false,0,0
180768,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,4,false,0,0
180767,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,4,false,0,0
180769,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,4,false,0,0
180771,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,4,false,0,0
180770,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,4,false,0,0
180772,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,4,false,0,0
180773,5701,1,4,0,0,0,1,false,false,false,4,true,1,0,4,true,0,0
180774,5701,1,4,0,0,0,2,false,false,false,4,true,1,0,4,true,0,0
180775,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180776,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180777,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180778,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180779,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180781,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180780,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180782,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180783,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180784,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180785,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180786,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180789,5701,1,4,0,0,1,0,false,false,false,4,true,1,0,4,false,0,0
180787,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180788,5701,1,4,0,0,1,0,false,false,false,4,false,1,0,4,false,0,0
180790,5701,1,4,0,0,1,0,false,false,false,4,true,1,0,4,false,0,0
180791,5701,1,4,0,0,1,0,false,false,false,4,true,1,0,4,true,0,0
180792,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,4,false,0,0
180793,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,4,false,0,0
180794,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,4,false,0,0
180795,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,4,false,0,0
180798,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,4,false,0,0
180796,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,4,false,0,0
180797,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,4,false,0,0
180799,5701,1,4,0,0,1,1,false,false,false,4,true,1,0,4,false,0,0
